series,ref_month,value,source_pdf,release_date
nab_conf,2000-10-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2000-11-01
nab_conf,2000-11-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2000-12-01
nab_conf,2000-12-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2001-01-01
nab_conf,2001-01-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2001-02-01
nab_conf,2001-02-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2001-03-01
nab_conf,2001-03-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2001-04-01
nab_conf,2001-04-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2001-05-01
nab_conf,2001-05-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2001-06-01
nab_conf,2001-06-01,19.0,National Australia Bank (NAB) Business Confidence.pdf,2001-07-01
nab_conf,2001-07-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2001-08-01
nab_conf,2001-08-01,18.0,National Australia Bank (NAB) Business Confidence.pdf,2001-09-01
nab_conf,2001-09-01,-15.0,National Australia Bank (NAB) Business Confidence.pdf,2001-10-01
nab_conf,2001-10-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2001-11-01
nab_conf,2001-11-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2001-12-01
nab_conf,2001-12-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2002-01-01
nab_conf,2002-01-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2002-02-01
nab_conf,2002-02-01,18.0,National Australia Bank (NAB) Business Confidence.pdf,2002-03-01
nab_conf,2002-03-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2002-04-01
nab_conf,2002-04-01,20.0,National Australia Bank (NAB) Business Confidence.pdf,2002-05-01
nab_conf,2002-05-01,18.0,National Australia Bank (NAB) Business Confidence.pdf,2002-06-01
nab_conf,2002-06-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2002-07-01
nab_conf,2002-07-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2002-08-01
nab_conf,2002-08-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2002-09-01
nab_conf,2002-09-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2002-10-01
nab_conf,2002-10-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2002-11-01
nab_conf,2002-11-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2002-12-01
nab_conf,2002-12-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2003-01-01
nab_conf,2003-01-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2003-02-01
nab_conf,2003-02-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2003-03-01
nab_conf,2003-03-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2003-04-01
nab_conf,2003-04-01,9.0,National Australia Bank (NAB) Business Confidence.pdf,2003-05-01
nab_conf,2003-05-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2003-06-01
nab_conf,2003-06-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2003-07-01
nab_conf,2003-07-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2003-08-01
nab_conf,2003-08-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2003-09-01
nab_conf,2003-09-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2003-10-01
nab_conf,2003-10-01,19.0,National Australia Bank (NAB) Business Confidence.pdf,2003-11-01
nab_conf,2003-11-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2003-12-01
nab_conf,2003-12-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2004-01-01
nab_conf,2004-01-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2004-02-01
nab_conf,2004-02-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2004-03-01
nab_conf,2004-03-01,15.0,National Australia Bank (NAB) Business Confidence.pdf,2004-04-01
nab_conf,2004-04-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2004-05-01
nab_conf,2004-05-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2004-06-01
nab_conf,2004-06-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2004-07-01
nab_conf,2004-07-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2004-08-01
nab_conf,2004-08-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2004-09-01
nab_conf,2004-09-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2004-10-01
nab_conf,2004-10-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2004-11-01
nab_conf,2004-11-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2004-12-01
nab_conf,2004-12-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2005-01-01
nab_conf,2005-01-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2005-02-01
nab_conf,2005-02-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2005-03-01
nab_conf,2005-03-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2005-04-01
nab_conf,2005-04-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2005-05-01
nab_conf,2005-05-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2005-06-01
nab_conf,2005-06-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2005-07-01
nab_conf,2005-07-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2005-08-01
nab_conf,2005-08-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2005-09-01
nab_conf,2005-09-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2005-10-01
nab_conf,2005-10-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2005-11-01
nab_conf,2005-11-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2005-12-01
nab_conf,2005-12-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2006-01-01
nab_conf,2006-01-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2006-02-01
nab_conf,2006-02-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2006-03-01
nab_conf,2006-03-01,15.0,National Australia Bank (NAB) Business Confidence.pdf,2006-04-01
nab_conf,2006-04-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2006-05-01
nab_conf,2006-05-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2006-06-01
nab_conf,2006-06-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2006-07-01
nab_conf,2006-07-01,9.0,National Australia Bank (NAB) Business Confidence.pdf,2006-08-01
nab_conf,2006-08-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2006-09-01
nab_conf,2006-09-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2006-10-01
nab_conf,2006-10-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2006-11-01
nab_conf,2006-11-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2006-12-01
nab_conf,2006-12-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2007-01-01
nab_conf,2007-01-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2007-02-01
nab_conf,2007-02-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2007-03-01
nab_conf,2007-03-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2007-04-01
nab_conf,2007-04-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2007-05-01
nab_conf,2007-05-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2007-06-01
nab_conf,2007-06-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2007-07-01
nab_conf,2007-07-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2007-08-01
nab_conf,2007-08-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2007-09-01
nab_conf,2007-09-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2007-10-01
nab_conf,2007-10-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2007-11-01
nab_conf,2007-11-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2007-12-01
nab_conf,2007-12-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2008-01-01
nab_conf,2008-01-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2008-02-12
nab_conf,2008-03-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2008-04-29
nab_conf,2008-04-01,-8.0,National Australia Bank (NAB) Business Confidence.pdf,2008-05-12
nab_conf,2008-05-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2008-06-10
nab_conf,2008-06-01,-9.0,National Australia Bank (NAB) Business Confidence.pdf,2008-07-08
nab_conf,2008-07-01,-9.0,National Australia Bank (NAB) Business Confidence.pdf,2008-08-12
nab_conf,2008-08-01,-7.0,National Australia Bank (NAB) Business Confidence.pdf,2008-09-09
nab_conf,2008-09-01,-7.0,National Australia Bank (NAB) Business Confidence.pdf,2008-10-28
nab_conf,2008-10-01,-29.0,National Australia Bank (NAB) Business Confidence.pdf,2008-11-11
nab_conf,2008-11-01,-30.0,National Australia Bank (NAB) Business Confidence.pdf,2008-12-09
nab_conf,2008-12-01,-20.0,National Australia Bank (NAB) Business Confidence.pdf,2009-01-27
nab_conf,2009-01-01,-42.0,National Australia Bank (NAB) Business Confidence.pdf,2009-02-12
nab_conf,2009-02-01,-22.0,National Australia Bank (NAB) Business Confidence.pdf,2009-03-10
nab_conf,2009-03-01,-13.0,National Australia Bank (NAB) Business Confidence.pdf,2009-04-14
nab_conf,2009-04-01,-14.0,National Australia Bank (NAB) Business Confidence.pdf,2009-05-11
nab_conf,2009-05-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2009-06-09
nab_conf,2009-06-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2009-07-14
nab_conf,2009-07-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2009-08-11
nab_conf,2009-08-01,18.0,National Australia Bank (NAB) Business Confidence.pdf,2009-09-08
nab_conf,2009-09-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2009-10-13
nab_conf,2009-10-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2009-11-10
nab_conf,2009-11-01,19.0,National Australia Bank (NAB) Business Confidence.pdf,2009-12-08
nab_conf,2010-01-01,15.0,National Australia Bank (NAB) Business Confidence.pdf,2010-02-16
nab_conf,2010-02-01,19.0,National Australia Bank (NAB) Business Confidence.pdf,2010-03-09
nab_conf,2010-03-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2010-04-13
nab_conf,2010-04-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2010-05-10
nab_conf,2010-05-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2010-06-08
nab_conf,2010-06-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2010-07-13
nab_conf,2010-07-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2010-08-10
nab_conf,2010-08-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2010-09-14
nab_conf,2010-09-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2010-10-12
nab_conf,2010-10-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2010-11-09
nab_conf,2010-11-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2010-12-14
nab_conf,2011-01-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2011-02-08
nab_conf,2011-02-01,14.0,National Australia Bank (NAB) Business Confidence.pdf,2011-03-08
nab_conf,2011-03-01,9.0,National Australia Bank (NAB) Business Confidence.pdf,2011-04-12
nab_conf,2011-04-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2011-05-09
nab_conf,2011-05-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2011-06-14
nab_conf,2011-06-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2011-07-12
nab_conf,2011-07-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2011-08-09
nab_conf,2011-08-01,-8.0,National Australia Bank (NAB) Business Confidence.pdf,2011-09-13
nab_conf,2011-09-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2011-10-11
nab_conf,2011-10-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2011-11-08
nab_conf,2011-11-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2011-12-13
nab_conf,2011-12-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2012-01-31
nab_conf,2012-01-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2012-02-14
nab_conf,2012-02-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2012-03-13
nab_conf,2012-03-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2012-04-10
nab_conf,2012-04-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2012-05-07
nab_conf,2012-05-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2012-06-12
nab_conf,2012-06-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2012-07-10
nab_conf,2012-07-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2012-08-14
nab_conf,2012-08-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2012-09-11
nab_conf,2012-09-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2012-10-09
nab_conf,2012-10-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2012-11-13
nab_conf,2012-11-01,-9.0,National Australia Bank (NAB) Business Confidence.pdf,2012-12-11
nab_conf,2012-12-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2013-01-29
nab_conf,2013-01-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2013-02-12
nab_conf,2013-02-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2013-03-12
nab_conf,2013-03-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2013-04-09
nab_conf,2013-04-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2013-05-13
nab_conf,2013-05-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2013-06-11
nab_conf,2013-06-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2013-07-09
nab_conf,2013-07-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2013-08-13
nab_conf,2013-08-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2013-09-10
nab_conf,2013-09-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2013-10-08
nab_conf,2013-10-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2013-11-12
nab_conf,2013-11-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2013-12-10
nab_conf,2013-12-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2014-01-28
nab_conf,2014-01-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2014-02-11
nab_conf,2014-02-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2014-03-11
nab_conf,2014-03-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2014-04-08
nab_conf,2014-04-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2014-05-12
nab_conf,2014-05-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2014-06-10
nab_conf,2014-06-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2014-07-08
nab_conf,2014-07-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2014-08-12
nab_conf,2014-08-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2014-09-09
nab_conf,2014-09-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2014-10-14
nab_conf,2014-10-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2014-11-11
nab_conf,2014-11-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2014-12-09
nab_conf,2014-12-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2015-01-27
nab_conf,2015-01-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2015-02-10
nab_conf,2015-02-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2015-03-10
nab_conf,2015-03-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2015-04-14
nab_conf,2015-04-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2015-05-11
nab_conf,2015-05-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2015-06-09
nab_conf,2015-06-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2015-07-14
nab_conf,2015-07-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2015-08-11
nab_conf,2015-08-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2015-09-08
nab_conf,2015-09-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2015-10-13
nab_conf,2015-10-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2015-11-10
nab_conf,2015-11-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2015-12-08
nab_conf,2015-12-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2016-01-25
nab_conf,2016-01-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2016-02-09
nab_conf,2016-02-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2016-03-08
nab_conf,2016-03-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2016-04-12
nab_conf,2016-04-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2016-05-02
nab_conf,2016-05-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2016-06-14
nab_conf,2016-06-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2016-07-12
nab_conf,2016-07-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2016-08-09
nab_conf,2016-08-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2016-09-13
nab_conf,2016-09-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2016-10-11
nab_conf,2016-10-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2016-11-08
nab_conf,2016-11-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2016-12-13
nab_conf,2016-12-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2017-01-31
nab_conf,2017-01-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2017-02-14
nab_conf,2017-02-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2017-03-14
nab_conf,2017-03-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2017-04-11
nab_conf,2017-04-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2017-05-08
nab_conf,2017-05-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2017-06-13
nab_conf,2017-06-01,9.0,National Australia Bank (NAB) Business Confidence.pdf,2017-07-11
nab_conf,2017-07-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2017-08-08
nab_conf,2017-08-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2017-09-12
nab_conf,2017-09-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2017-10-10
nab_conf,2017-10-01,8.0,National Australia Bank (NAB) Business Confidence.pdf,2017-11-14
nab_conf,2017-11-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2017-12-12
nab_conf,2017-12-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2018-01-30
nab_conf,2018-01-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2018-02-13
nab_conf,2018-02-01,9.0,National Australia Bank (NAB) Business Confidence.pdf,2018-03-13
nab_conf,2018-03-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2018-04-10
nab_conf,2018-04-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2018-05-07
nab_conf,2018-05-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2018-06-12
nab_conf,2018-06-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2018-07-10
nab_conf,2018-07-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2018-08-14
nab_conf,2018-08-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2018-09-11
nab_conf,2018-09-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2018-10-09
nab_conf,2018-10-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2018-11-13
nab_conf,2018-11-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2018-12-11
nab_conf,2018-12-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2019-01-29
nab_conf,2019-01-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2019-02-12
nab_conf,2019-02-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2019-03-12
nab_conf,2019-03-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2019-04-01
nab_conf,2019-04-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2019-05-14
nab_conf,2019-05-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2019-06-11
nab_conf,2019-06-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2019-07-09
nab_conf,2019-07-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2019-08-13
nab_conf,2019-08-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2019-09-10
nab_conf,2019-09-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2019-10-08
nab_conf,2019-10-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2019-11-12
nab_conf,2019-11-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2019-12-10
nab_conf,2019-12-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2020-01-28
nab_conf,2020-01-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2020-02-11
nab_conf,2020-02-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2020-03-10
nab_conf,2020-03-01,-66.0,National Australia Bank (NAB) Business Confidence.pdf,2020-04-14
nab_conf,2020-04-01,-46.0,National Australia Bank (NAB) Business Confidence.pdf,2020-05-12
nab_conf,2020-05-01,-20.0,National Australia Bank (NAB) Business Confidence.pdf,2020-06-09
nab_conf,2020-06-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2020-07-14
nab_conf,2020-07-01,-14.0,National Australia Bank (NAB) Business Confidence.pdf,2020-08-11
nab_conf,2020-08-01,-8.0,National Australia Bank (NAB) Business Confidence.pdf,2020-09-08
nab_conf,2020-09-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2020-10-05
nab_conf,2020-10-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2020-11-10
nab_conf,2020-11-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2020-12-08
nab_conf,2020-12-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2021-01-27
nab_conf,2021-01-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2021-02-09
nab_conf,2021-02-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2021-03-09
nab_conf,2021-03-01,15.0,National Australia Bank (NAB) Business Confidence.pdf,2021-04-13
nab_conf,2021-04-01,26.0,National Australia Bank (NAB) Business Confidence.pdf,2021-05-10
nab_conf,2021-05-01,20.0,National Australia Bank (NAB) Business Confidence.pdf,2021-06-08
nab_conf,2021-06-01,11.0,National Australia Bank (NAB) Business Confidence.pdf,2021-07-13
nab_conf,2021-07-01,-8.0,National Australia Bank (NAB) Business Confidence.pdf,2021-08-10
nab_conf,2021-08-01,-5.0,National Australia Bank (NAB) Business Confidence.pdf,2021-09-14
nab_conf,2021-09-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2021-10-12
nab_conf,2021-10-01,21.0,National Australia Bank (NAB) Business Confidence.pdf,2021-11-09
nab_conf,2021-11-01,12.0,National Australia Bank (NAB) Business Confidence.pdf,2021-12-14
nab_conf,2021-12-01,-12.0,National Australia Bank (NAB) Business Confidence.pdf,2022-01-25
nab_conf,2022-01-01,3.0,National Australia Bank (NAB) Business Confidence.pdf,2022-02-08
nab_conf,2022-02-01,13.0,National Australia Bank (NAB) Business Confidence.pdf,2022-03-08
nab_conf,2022-03-01,16.0,National Australia Bank (NAB) Business Confidence.pdf,2022-04-12
nab_conf,2022-04-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2022-05-10
nab_conf,2022-05-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2022-06-14
nab_conf,2022-06-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2022-07-12
nab_conf,2022-07-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2022-08-09
nab_conf,2022-08-01,10.0,National Australia Bank (NAB) Business Confidence.pdf,2022-09-13
nab_conf,2022-09-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2022-10-11
nab_conf,2022-10-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2022-11-08
nab_conf,2022-11-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2022-12-13
nab_conf,2022-12-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2023-01-24
nab_conf,2023-01-01,6.0,National Australia Bank (NAB) Business Confidence.pdf,2023-02-14
nab_conf,2023-02-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2023-03-14
nab_conf,2023-03-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2023-04-11
nab_conf,2023-04-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2023-05-08
nab_conf,2023-05-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2023-06-13
nab_conf,2023-06-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2023-07-11
nab_conf,2023-07-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2023-08-08
nab_conf,2023-08-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2023-09-12
nab_conf,2023-09-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2023-10-10
nab_conf,2023-10-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2023-11-14
nab_conf,2023-11-01,-9.0,National Australia Bank (NAB) Business Confidence.pdf,2023-12-12
nab_conf,2023-12-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2024-01-23
nab_conf,2024-01-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2024-02-13
nab_conf,2024-02-01,0.0,National Australia Bank (NAB) Business Confidence.pdf,2024-03-12
nab_conf,2024-03-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2024-04-09
nab_conf,2024-04-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2024-05-13
nab_conf,2024-05-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2024-06-11
nab_conf,2024-06-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2024-07-09
nab_conf,2024-07-01,1.0,National Australia Bank (NAB) Business Confidence.pdf,2024-08-13
nab_conf,2024-08-01,-4.0,National Australia Bank (NAB) Business Confidence.pdf,2024-09-10
nab_conf,2024-09-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2024-10-08
nab_conf,2024-10-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2024-11-12
nab_conf,2024-11-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2024-12-10
nab_conf,2024-12-01,-2.0,National Australia Bank (NAB) Business Confidence.pdf,2025-01-28
nab_conf,2025-01-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2025-02-11
nab_conf,2025-02-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2025-03-11
nab_conf,2025-03-01,-3.0,National Australia Bank (NAB) Business Confidence.pdf,2025-04-08
nab_conf,2025-04-01,-1.0,National Australia Bank (NAB) Business Confidence.pdf,2025-05-13
nab_conf,2025-05-01,2.0,National Australia Bank (NAB) Business Confidence.pdf,2025-06-10
nab_conf,2025-06-01,5.0,National Australia Bank (NAB) Business Confidence.pdf,2025-07-08
nab_conf,2025-07-01,7.0,National Australia Bank (NAB) Business Confidence.pdf,2025-08-12
nab_conf,2025-08-01,4.0,National Australia Bank (NAB) Business Confidence.pdf,2025-09-09
