date,value
1991-08-01,7635.7332693
1991-09-01,7645.1935414
1991-10-01,7616.2390752
1991-11-01,7597.0776397
1991-12-01,7616.9899833
1992-01-01,7630.8039275
1992-02-01,7650.2141898
1992-03-01,7631.1494633
1992-04-01,7624.4845878
1992-05-01,7620.8763378
1992-06-01,7633.558128
1992-07-01,7651.2177263
1992-08-01,7671.0734723
1992-09-01,7635.13194
1992-10-01,7644.380823
1992-11-01,7569.3467931
1992-12-01,7599.6591996
1993-01-01,7650.7741715
1993-02-01,7582.0182492
1993-03-01,7631.5194414
1993-04-01,7612.2977828
1993-05-01,7613.1702361
1993-06-01,7626.1730658
1993-07-01,7628.1106229
1993-08-01,7651.7128168
1993-09-01,7670.2770337
1993-10-01,7719.2105818
1993-11-01,7729.7187624
1993-12-01,7745.5409835
1994-01-01,7766.2330731
1994-02-01,7789.7438585
1994-03-01,7808.8408029
1994-04-01,7811.6865803
1994-05-01,7853.3300321
1994-06-01,7875.4150722
1994-07-01,7948.2641909
1994-08-01,7932.6078923
1994-09-01,7981.3703866
1994-10-01,7978.404175
1994-11-01,7990.081509
1994-12-01,8034.2498771
1995-01-01,8050.3412877
1995-02-01,8098.9453379
1995-03-01,8102.253044
1995-04-01,8160.0018088
1995-05-01,8166.0801261
1995-06-01,8201.0551308
1995-07-01,8207.7077123
1995-08-01,8236.7765277
1995-09-01,8224.4189739
1995-10-01,8214.2064016
1995-11-01,8288.0923903
1995-12-01,8289.4858055
1996-01-01,8291.4969203
1996-02-01,8292.8053308
1996-03-01,8266.3025669
1996-04-01,8296.1838059
1996-05-01,8301.5449542
1996-06-01,8305.3044155
1996-07-01,8307.4470901
1996-08-01,8302.5931727
1996-09-01,8295.6630784
1996-10-01,8301.7578728
1996-11-01,8300.7028678
1996-12-01,8324.3104443
1997-01-01,8333.2867301
1997-02-01,8334.8781963
1997-03-01,8338.0228696
1997-04-01,8330.9260355
1997-05-01,8334.9049006
1997-06-01,8336.1728285
1997-07-01,8347.0339725
1997-08-01,8333.6397905
1997-09-01,8395.8772461
1997-10-01,8388.9354832
1997-11-01,8447.2568038
1997-12-01,8432.7882102
1998-01-01,8439.0628319
1998-02-01,8453.2416275
1998-03-01,8456.3032215
1998-04-01,8488.6765484
1998-05-01,8486.6814207
1998-06-01,8506.6417577
1998-07-01,8518.9167708
1998-08-01,8531.177687
1998-09-01,8575.0110574
1998-10-01,8585.4502814
1998-11-01,8564.6691267
1998-12-01,8586.0287849
1999-01-01,8586.544329
1999-02-01,8594.249571
1999-03-01,8620.9718
1999-04-01,8622.7750605
1999-05-01,8610.7246602
1999-06-01,8661.957711
1999-07-01,8680.0247734
1999-08-01,8688.1321734
1999-09-01,8701.6148906
1999-10-01,8741.5001416
1999-11-01,8751.3858165
1999-12-01,8785.7825772
2000-01-01,8739.8136703
2000-02-01,8788.9743764
2000-03-01,8837.0633067
2000-04-01,8873.985658
2000-05-01,8869.8813978
2000-06-01,8910.1664683
2000-07-01,8991.96538
2000-08-01,8989.0062421
2000-09-01,8985.6072961
2000-10-01,8960.4525303
2000-11-01,8902.8814841
2000-12-01,8944.4052397
2001-01-01,8957.8966776
2001-02-01,8954.1070511
2001-03-01,8963.9961201
2001-04-01,9014.9177006
2001-05-01,9007.8525361
2001-06-01,9004.835366
2001-07-01,9024.4544185
2001-08-01,9046.9837614
2001-09-01,9026.584966
2001-10-01,9045.9802332
2001-11-01,9078.6693299
2001-12-01,9064.9666355
2002-01-01,9083.222389
2002-02-01,9126.9074836
2002-03-01,9132.3658207
2002-04-01,9119.6438248
2002-05-01,9134.9975859
2002-06-01,9161.1459688
2002-07-01,9167.0682431
2002-08-01,9224.2125016000009
2002-09-01,9225.6361038
2002-10-01,9234.692963
2002-11-01,9283.7000187
2002-12-01,9327.6474666
2003-01-01,9378.7048964
2003-02-01,9406.0461525
2003-03-01,9359.8809086
2003-04-01,9357.9982448
2003-05-01,9375.3675803
2003-06-01,9352.1695305
2003-07-01,9343.1554821
2003-08-01,9400.3451708
2003-09-01,9408.2909004
2003-10-01,9432.0742929
2003-11-01,9428.0597031
2003-12-01,9460.1090301
2004-01-01,9460.5239132
2004-02-01,9465.4651955
2004-03-01,9499.0594153
2004-04-01,9508.8832029
2004-05-01,9524.5081463
2004-06-01,9529.5773492
2004-07-01,9537.881767
2004-08-01,9535.2210454
2004-09-01,9591.3540992
2004-10-01,9645.6011242
2004-11-01,9683.6238753
2004-12-01,9692.5074678
2005-01-01,9745.1982759
2005-02-01,9775.0324119
2005-03-01,9816.3984985
2005-04-01,9855.252924
2005-05-01,9838.9906345
2005-06-01,9885.4978494
2005-07-01,9900.2461326
2005-08-01,9944.4474032
2005-09-01,9928.1563853
2005-10-01,9932.8429508
2005-11-01,9942.0615121
2005-12-01,9957.3988531
2006-01-01,9958.0564426
2006-02-01,9992.9599936
2006-03-01,10034.3442481
2006-04-01,10041.6230703
2006-05-01,10069.171504
2006-06-01,10109.2094713
2006-07-01,10161.0090441
2006-08-01,10179.3779594
2006-09-01,10223.2070459
2006-10-01,10195.670589
2006-11-01,10229.6811033
2006-12-01,10282.3185656
2007-01-01,10279.9101936
2007-02-01,10308.1444694
2007-03-01,10336.9893766
2007-04-01,10366.2191625
2007-05-01,10401.6594848
2007-06-01,10424.2015874
2007-07-01,10446.8311555
2007-08-01,10484.5575157
2007-09-01,10513.6510981
2007-10-01,10504.1305432
2007-11-01,10561.4880224
2007-12-01,10582.2198087
2008-01-01,10609.2266436
2008-02-01,10649.3120554
2008-03-01,10669.8809833
2008-04-01,10708.5516857
2008-05-01,10680.102468
2008-06-01,10733.3352313
2008-07-01,10751.2983767
2008-08-01,10793.5336974
2008-09-01,10777.7952693
2008-10-01,10787.4520054
2008-11-01,10780.908512
2008-12-01,10789.1229289
2009-01-01,10790.934986
2009-02-01,10804.9792574
2009-03-01,10770.7023786
2009-04-01,10794.4438417
2009-05-01,10772.6977182
2009-06-01,10755.1569507
2009-07-01,10799.2833413
2009-08-01,10789.4475651
2009-09-01,10810.1425535
2009-10-01,10820.5632353
2009-11-01,10850.6949123
2009-12-01,10887.3926355
2010-01-01,10937.1438256
2010-02-01,10920.8262447
2010-03-01,10925.6912519
2010-04-01,10937.5292662
2010-05-01,10938.8656511
2010-06-01,10992.8203849
2010-07-01,11019.0012007
2010-08-01,11060.9221025
2010-09-01,11087.3398999
2010-10-01,11104.4619965
2010-11-01,11163.1146079
2010-12-01,11169.3353415
2011-01-01,11202.0061265
2011-02-01,11176.3002221
2011-03-01,11215.135101
2011-04-01,11182.4928648
2011-05-01,11172.7414197
2011-06-01,11205.6938668
2011-07-01,11209.6824252
2011-08-01,11218.6827323
2011-09-01,11245.9893872
2011-10-01,11249.2745618
2011-11-01,11252.7915906
2011-12-01,11231.8135415
2012-01-01,11308.6685204
2012-02-01,11271.9635745
2012-03-01,11333.4071638
2012-04-01,11322.0380389
2012-05-01,11364.0516403
2012-06-01,11338.6170853
2012-07-01,11348.5517452
2012-08-01,11360.7780699
2012-09-01,11389.9726339
2012-10-01,11391.0430892
2012-11-01,11385.1439192
2012-12-01,11396.7602966
2013-01-01,11470.079915
2013-02-01,11468.7452165
2013-03-01,11435.0753644
2013-04-01,11467.3289892
2013-05-01,11457.6372059
2013-06-01,11470.2166081
2013-07-01,11457.3258449
2013-08-01,11459.6068756
2013-09-01,11474.145922
2013-10-01,11470.5944862
2013-11-01,11449.2783896
2013-12-01,11419.1502165
2014-01-01,11453.3354038
2014-02-01,11478.8706398
2014-03-01,11532.2269785
2014-04-01,11537.9297975
2014-05-01,11512.8569016
2014-06-01,11528.7684833
2014-07-01,11545.2922776
2014-08-01,11548.7970633
2014-09-01,11547.1261186
2014-10-01,11542.3599434
2014-11-01,11542.0549087
2014-12-01,11598.784805
2015-01-01,11608.3999748
2015-02-01,11673.7000002
2015-03-01,11693.5748294
2015-04-01,11692.1723701
2015-05-01,11733.599001
2015-06-01,11727.53804
2015-07-01,11760.498484
2015-08-01,11764.6648771
2015-09-01,11783.9016024
2015-10-01,11860.8558076
2015-11-01,11893.5767677
2015-12-01,11907.8283753
2016-01-01,11912.6316794
2016-02-01,11926.3242373
2016-03-01,11941.8044128
2016-04-01,11948.2025513
2016-05-01,11941.8498508
2016-06-01,11963.0070076
2016-07-01,11996.0169078
2016-08-01,11955.8576403
2016-09-01,11942.349342
2016-10-01,11961.0921522
2016-11-01,11987.3145067
2016-12-01,12017.8113629
2017-01-01,12039.2723633
2017-02-01,12015.1753182
2017-03-01,12075.6945132
2017-04-01,12132.9556131
2017-05-01,12164.8543946
2017-06-01,12197.3324682
2017-07-01,12232.852927
2017-08-01,12281.8957884
2017-09-01,12321.6721053
2017-10-01,12325.3444494
2017-11-01,12368.3426674
2017-12-01,12398.0814937
2018-01-01,12437.4678743
2018-02-01,12421.8642234
2018-03-01,12442.3889405
2018-04-01,12460.5553105
2018-05-01,12452.3132449
2018-06-01,12522.1178174
2018-07-01,12522.9031534
2018-08-01,12585.7548181
2018-09-01,12601.493293
2018-10-01,12624.7944084
2018-11-01,12644.4890737
2018-12-01,12670.1908065
2019-01-01,12714.6765458
2019-02-01,12725.1866007
2019-03-01,12748.8847161
2019-04-01,12785.8738373
2019-05-01,12791.9259654
2019-06-01,12804.6587599
2019-07-01,12837.2767161
2019-08-01,12882.8121602
2019-09-01,12902.8859798
2019-10-01,12853.6878146
2019-11-01,12874.2083598
2019-12-01,12923.9936994
2020-01-01,12931.0844705
2020-02-01,12930.6615522
2020-03-01,12925.717704
2020-04-01,12347.1026067
2020-05-01,12051.7260627
2020-06-01,12279.9168541
2020-07-01,12416.4455663
2020-08-01,12552.010619
2020-09-01,12519.6989871
2020-10-01,12657.9827954
2020-11-01,12741.9334254
2020-12-01,12797.6270688
2021-01-01,12841.1575226
2021-02-01,12893.4324298
2021-03-01,12953.1079005
2021-04-01,12948.3107796
2021-05-01,13038.8465905
2021-06-01,13059.446268
2021-07-01,13084.9902787
2021-08-01,12952.1724142
2021-09-01,12826.9475561
2021-10-01,12777.7672048
2021-11-01,13143.6543875
2021-12-01,13226.707159
2022-01-01,13292.1109379
2022-02-01,13366.6497324
2022-03-01,13388.4762508
2022-04-01,13450.4728523
2022-05-01,13488.8185264
2022-06-01,13583.1023252
2022-07-01,13593.4145612
2022-08-01,13665.3482106
2022-09-01,13673.399246
2022-10-01,13712.4262758
2022-11-01,13780.9240072
2022-12-01,13778.1356583
2023-01-01,13801.0287026
2023-02-01,13839.7241368
2023-03-01,13929.9004888
2023-04-01,13929.5900234
2023-05-01,14018.765798
2023-06-01,14028.6528757
2023-07-01,14027.9613522
2023-08-01,14100.6798729
2023-09-01,14094.7832807
2023-10-01,14150.9146643
2023-11-01,14199.9308421
2023-12-01,14146.961853
2024-01-01,14145.5659149
2024-02-01,14252.4783928
2024-03-01,14231.1038984
2024-04-01,14267.2803868
2024-05-01,14298.5920116
2024-06-01,14320.7655003
2024-07-01,14375.7674538
2024-08-01,14408.6583485
2024-09-01,14445.7476433
2024-10-01,14443.8531329
2024-11-01,14463.2625268
2024-12-01,14510.8564411
2025-01-01,14544.0404078
2025-02-01,14469.214847
2025-03-01,14500.2723845
2025-04-01,14604.3169574
2025-05-01,14598.0365288
2025-06-01,14571.2504904
2025-07-01,14611.7946159
2025-08-01,14598.7426836
2025-09-01,14608.6891128
2025-10-01,14642.334856
2025-11-01,14604.1987211
2025-12-01,14661.9117904
2026-01-01,14698.3455311
2026-02-01,14721.2053163
2026-03-01,14741.5517736
2026-04-01,14702.9528437
2026-05-01,14746.9469349
2026-06-01,14823.2894544
